ID,Age,Rotten Tomatoes,Netflix,Disney+
6434,5,50,0,0
6435,0,50,0,0
6436,5,50,0,0
6437,0,50,0,0
6438,0,50,0,0
6439,2,50,0,0
6440,0,50,0,0
6441,0,50,0,0
6442,5,50,0,0
6443,0,50,0,0
6444,3,50,0,0
6445,0,50,0,0
6446,5,50,0,0
6447,5,50,0,0
6448,5,50,0,0
6449,0,50,0,0
6450,0,50,0,0
6451,0,50,0,0
6452,0,50,0,0
6453,0,50,0,0
6454,0,50,0,0
6455,3,50,0,0
6456,3,50,0,0
6457,0,50,0,0
6458,2,50,0,0
6459,0,50,0,0
6460,0,50,0,0
6461,0,50,0,0
6462,5,50,0,0
6463,0,50,0,0
6464,1,50,0,0
6465,3,50,0,0
6466,0,50,0,0
6467,5,50,0,0
6468,0,50,0,0
6469,5,50,0,0
6470,5,50,0,0
6471,5,50,0,0
6472,0,50,0,0
6473,0,50,0,0
6474,5,50,0,0
6475,3,50,0,0
6476,0,50,0,0
6477,2,50,0,0
6478,0,50,0,0
6479,3,50,0,0
6480,0,49,0,0
6481,4,49,0,0
6482,0,49,0,0
6483,0,49,0,0
6484,0,49,0,0
6485,0,49,0,0
6486,0,49,0,0
6487,0,49,0,0
6488,0,49,0,0
6489,0,49,0,0
6490,0,49,0,0
6491,0,49,0,0
6492,5,49,0,0
6493,0,49,0,0
6494,5,49,0,0
6495,0,49,0,0
6496,4,49,0,0
6497,0,49,0,0
6498,0,49,0,0
6499,0,49,0,0
6500,0,49,0,0
6501,0,49,0,0
6502,0,49,0,0
6503,2,49,0,0
6504,0,49,0,0
6505,2,49,0,0
6506,5,49,0,0
6507,5,49,0,0
6508,0,49,0,0
6509,0,49,0,0
6510,2,49,0,0
6511,5,49,0,0
6512,2,49,0,0
6513,5,49,0,0
6514,0,49,0,0
6515,0,49,0,0
6516,2,49,0,0
6517,4,49,0,0
6518,4,49,0,0
6519,5,49,0,0
6520,0,49,0,0
6521,2,49,0,0
6522,0,49,0,0
6523,0,49,0,0
6524,5,49,0,0
6525,5,49,0,0
6526,0,49,0,0
6527,4,49,0,0
6528,0,49,0,0
6529,0,49,0,0
6530,0,49,0,0
6531,0,49,0,0
6532,0,49,0,0
6533,0,49,0,0
6534,5,49,0,0
6535,0,49,0,0
6536,4,49,0,0
6537,0,49,0,0
6538,0,49,0,0
6539,3,49,0,0
6540,5,49,0,0
6541,2,49,0,0
6542,0,49,0,0
6543,2,49,0,0
6544,0,49,0,0
6545,5,49,0,0
6546,0,49,0,0
6547,0,49,0,0
6548,5,49,0,0
6549,5,49,0,0
6550,0,49,0,0
6551,1,49,0,0
6552,2,49,0,0
6553,5,49,0,0
6554,0,49,0,0
6555,0,49,0,0
6556,5,49,0,0
6557,3,49,0,0
6558,0,49,0,0
6559,2,49,0,0
6560,0,49,0,0
6561,4,49,0,0
6562,2,49,0,0
6563,2,49,0,0
6564,3,49,0,0
6565,0,49,0,0
6566,2,49,0,0
6567,0,49,0,0
6568,0,49,0,0
6569,3,49,0,0
6570,0,49,0,0
6571,0,49,0,0
6572,0,49,0,0
6573,2,49,0,0
6574,5,49,0,0
6575,5,49,0,0
6576,0,49,0,0
6577,0,49,0,0
6578,0,49,0,0
6579,3,49,0,0
6580,5,49,0,0
6581,5,49,0,0
6582,0,49,0,0
6583,0,49,0,0
6584,0,49,0,0
6585,0,49,0,0
6586,5,49,0,0
6587,2,49,0,0
6588,2,49,0,0
6589,5,49,0,0
6590,5,49,0,0
6591,0,49,0,0
6592,0,49,0,0
6593,2,49,0,0
6594,4,49,0,0
6595,5,49,0,0
6596,0,49,0,0
6597,3,49,0,0
6598,0,49,0,0
6599,0,49,0,0
6600,0,49,0,0
6601,0,49,0,0
6602,5,49,0,0
6603,0,49,0,0
6604,0,49,0,0
6605,5,49,0,0
6606,1,49,0,0
6607,0,49,0,0
6608,0,49,0,0
6609,0,49,0,0
6610,5,49,0,0
6611,2,49,0,0
6612,0,48,0,0
6613,4,48,0,0
6614,0,48,0,0
6615,0,48,0,0
6616,1,48,0,0
6617,0,48,0,0
6618,5,48,0,0
6619,5,48,0,0
6620,2,48,0,0
6621,5,48,0,0
6622,5,48,0,0
6623,5,48,0,0
6624,5,48,0,0
6625,5,48,0,0
6626,5,48,0,0
6627,5,48,0,0
6628,2,48,0,0
6629,5,48,0,0
6630,5,48,0,0
6631,2,48,0,0
6632,0,48,0,0
6633,5,48,0,0
6634,4,48,0,0
6635,0,48,0,0
6636,5,48,0,0
6637,3,48,0,0
6638,0,48,0,0
6639,0,48,0,0
6640,5,48,0,0
6641,5,48,0,0
6642,0,48,0,0
6643,5,48,0,0
6644,5,48,0,0
6645,0,48,0,0
6646,5,48,0,0
6647,3,48,0,0
6648,5,48,0,0
6649,0,48,0,0
6650,0,48,0,0
6651,0,48,0,0
6652,0,48,0,0
6653,0,48,0,0
6654,5,48,0,0
6655,5,48,0,0
6656,2,48,0,0
6657,3,48,0,0
6658,0,48,0,0
6659,4,48,0,0
6660,0,48,0,0
6661,0,48,0,0
6662,5,48,0,0
6663,3,48,0,0
6664,5,48,0,0
6665,2,48,0,0
6666,1,48,0,0
6667,0,48,0,0
6668,0,48,0,0
6669,0,48,0,0
6670,4,48,0,0
6671,5,48,0,0
6672,2,48,0,0
6673,5,48,0,0
6674,2,48,0,0
6675,0,48,0,0
6676,0,48,0,0
6677,5,48,0,0
6678,0,48,0,0
6679,1,48,0,0
6680,0,48,0,0
6681,2,48,0,0
6682,0,48,0,0
6683,5,48,0,0
6684,0,48,0,0
6685,2,48,0,0
6686,0,48,0,0
6687,5,48,0,0
6688,3,48,0,0
6689,0,48,0,0
6690,0,48,0,0
6691,5,48,0,0
6692,2,48,0,0
6693,5,48,0,0
6694,5,48,0,0
6695,2,48,0,0
6696,2,48,0,0
6697,5,48,0,0
6698,0,48,0,0
6699,0,48,0,0
6700,0,48,0,0
6701,5,48,0,0
6702,2,48,0,0
6703,0,48,0,0
6704,0,48,0,0
6705,0,48,0,0
6706,2,48,0,0
6707,0,48,0,0
6708,2,48,0,0
6709,0,48,0,0
6710,0,48,0,0
6711,3,48,0,0
6712,0,48,0,0
6713,0,48,0,0
6714,0,48,0,0
6715,0,48,0,0
6716,0,48,0,0
6717,5,48,0,0
6718,5,48,0,0
6719,4,48,0,0
6720,2,48,0,0
6721,0,48,0,0
6722,2,48,0,0
6723,5,48,0,0
6724,2,48,0,0
6725,0,48,0,0
6726,5,48,0,0
6727,3,48,0,0
6728,5,48,0,0
6729,0,48,0,0
6730,1,48,0,0
6731,0,48,0,0
6732,0,48,0,0
6733,0,48,0,0
6734,0,47,0,0
6735,1,47,0,0
6736,1,47,0,0
6737,0,47,0,0
6738,3,47,0,0
6739,0,47,0,0
6740,2,47,0,0
6741,2,47,0,0
6742,5,47,0,0
6743,2,47,0,0
6744,0,47,0,0
6745,5,47,0,0
6746,5,47,0,0
6747,0,47,0,0
6748,0,47,0,0
6749,5,47,0,0
6750,5,47,0,0
6751,0,47,0,0
6752,0,47,0,0
6753,1,47,0,0
6754,5,47,0,0
6755,2,47,0,0
6756,0,47,0,0
6757,0,47,0,0
6758,5,47,0,0
6759,0,47,0,0
6760,4,47,0,0
6761,0,47,0,0
6762,0,47,0,0
6763,0,47,0,0
6764,5,47,0,0
6765,0,47,0,0
6766,0,47,0,0
6767,3,47,0,0
6768,0,47,0,0
6769,2,47,0,0
6770,5,47,0,0
6771,0,47,0,0
6772,0,47,0,0
6773,0,47,0,0
6774,0,47,0,0
6775,0,47,0,0
6776,0,47,0,0
6777,0,47,0,0
6778,5,47,0,0
6779,0,47,0,0
6780,4,47,0,0
6781,0,47,0,0
6782,0,47,0,0
6783,0,47,0,0
6784,0,47,0,0
6785,0,47,0,0
6786,0,47,0,0
6787,0,47,0,0
6788,0,47,0,0
6789,5,47,0,0
6790,0,47,0,0
6791,0,47,0,0
6792,5,47,0,0
6793,4,47,0,0
6794,3,47,0,0
6795,0,47,0,0
6796,0,47,0,0
6797,1,47,0,0
6798,5,47,0,0
6799,5,47,0,0
6800,5,47,0,0
6801,0,47,0,0
6802,2,47,0,0
6803,0,47,0,0
6804,0,47,0,0
6805,3,47,0,0
6806,0,47,0,0
6807,0,47,0,0
6808,5,47,0,0
6809,2,47,0,0
6810,3,47,0,0
6811,3,47,0,0
6812,0,47,0,0
6813,3,47,0,0
6814,3,47,0,0
6815,0,47,0,0
6816,0,47,0,0
6817,0,47,0,0
6818,0,47,0,0
6819,3,47,0,0
6820,1,47,0,0
6821,0,47,0,0
6822,0,47,0,0
6823,5,47,0,0
6824,0,47,0,0
6825,0,47,0,0
6826,0,47,0,0
6827,2,47,0,0
6828,0,47,0,0
6829,5,47,0,0
6830,1,47,0,0
6831,2,47,0,0
6832,0,47,0,0
6833,0,47,0,0
6834,5,47,0,0
6835,0,47,0,0
6836,1,47,0,0
6837,5,47,0,0
6838,0,47,0,0
6839,0,47,0,0
6840,0,47,0,0
6841,0,47,0,0
6842,3,47,0,0
6843,2,47,0,0
6844,0,47,0,0
6845,0,47,0,0
6846,0,47,0,0
6847,5,47,0,0
6848,0,47,0,0
6849,0,47,0,0
6850,0,47,0,0
6851,5,47,0,0
6852,0,47,0,0
6853,2,47,0,0
6854,0,47,0,0
6855,0,47,0,0
6856,0,47,0,0
6857,0,47,0,0
6858,0,47,0,0
6859,2,47,0,0
6860,0,47,0,0
6861,3,47,0,0
6862,0,47,0,0
6863,5,47,0,0
6864,5,47,0,0
6865,0,47,0,0
6866,1,47,0,0
6867,5,47,0,0
6868,0,47,0,0
6869,5,47,0,0
6870,1,47,0,0
6871,0,47,0,0
6872,5,47,0,0
6873,5,47,0,0
6874,0,47,0,0
6875,0,47,0,0
6876,3,47,0,0
6877,0,47,0,0
6878,0,47,0,0
6879,2,47,0,0
6880,0,47,0,0
6881,0,47,0,0
6882,0,47,0,0
6883,5,47,0,0
6884,4,47,0,0
6885,0,46,0,0
6886,1,46,0,0
6887,0,46,0,0
6888,3,46,0,0
6889,5,46,0,0
6890,5,46,0,0
6891,0,46,0,0
6892,0,46,0,0
6893,1,46,0,0
6894,0,46,0,0
6895,3,46,0,0
6896,0,46,0,0
6897,0,46,0,0
6898,5,46,0,0
6899,0,46,0,0
6900,3,46,0,0
6901,0,46,0,0
6902,0,46,0,0
6903,3,46,0,0
6904,1,46,0,0
6905,0,46,0,0
6906,0,46,0,0
6907,0,46,0,0
6908,0,46,0,0
6909,0,46,0,0
6910,0,46,0,0
6911,0,46,0,0
6912,0,46,0,0
6913,0,46,0,0
6914,1,46,0,0
6915,2,46,0,0
6916,0,46,0,0
6917,5,46,0,0
6918,0,46,0,0
6919,0,46,0,0
6920,3,46,0,0
6921,0,46,0,0
6922,5,46,0,0
6923,1,46,0,0
6924,0,46,0,0
6925,5,46,0,0
6926,2,46,0,0
6927,3,46,0,0
6928,4,46,0,0
6929,5,46,0,0
6930,0,46,0,0
6931,0,46,0,0
6932,0,46,0,0
6933,4,46,0,0
6934,0,46,0,0
6935,5,46,0,0
6936,5,46,0,0
6937,5,46,0,0
6938,0,46,0,0
6939,3,46,0,0
6940,4,46,0,0
6941,1,46,0,0
6942,0,46,0,0
6943,2,46,0,0
6944,0,46,0,0
6945,0,46,0,0
6946,3,46,0,0
6947,5,46,0,0
6948,0,46,0,0
6949,0,46,0,0
6950,0,46,0,0
6951,0,46,0,0
6952,0,46,0,0
6953,2,46,0,0
6954,0,46,0,0
6955,0,46,0,0
6956,2,46,0,0
6957,0,46,0,0
6958,4,46,0,0
6959,0,46,0,0
6960,2,46,0,0
6961,0,46,0,0
6962,0,46,0,0
6963,2,46,0,0
6964,2,46,0,0
6965,0,46,0,0
6966,0,46,0,0
6967,3,46,0,0
6968,3,46,0,0
6969,0,46,0,0
6970,0,46,0,0
6971,0,46,0,0
6972,4,46,0,0
6973,0,46,0,0
6974,0,46,0,0
6975,0,46,0,0
6976,5,46,0,0
6977,5,46,0,0
6978,5,46,0,0
6979,3,46,0,0
6980,2,46,0,0
6981,0,46,0,0
6982,3,46,0,0
6983,0,46,0,0
6984,0,46,0,0
6985,2,46,0,0
6986,0,46,0,0
6987,5,46,0,0
6988,0,46,0,0
6989,0,46,0,0
6990,3,46,0,0
6991,5,46,0,0
6992,2,46,0,0
6993,0,46,0,0
6994,5,46,0,0
6995,0,46,0,0
6996,0,46,0,0
6997,0,46,0,0
6998,5,46,0,0
6999,0,46,0,0
7000,0,46,0,0
7001,0,46,0,0
7002,0,46,0,0
7003,0,46,0,0
7004,0,46,0,0
7005,0,46,0,0
7006,0,46,0,0
7007,5,46,0,0
7008,0,46,0,0
7009,0,46,0,0
7010,0,46,0,0
7011,0,46,0,0
7012,0,46,0,0
7013,5,46,0,0
7014,0,46,0,0
7015,4,46,0,0
7016,0,46,0,0
7017,0,46,0,0
7018,5,46,0,0
7019,0,46,0,1
7020,0,46,0,0
7021,5,46,0,0
7022,0,45,0,0
7023,5,45,0,0
7024,1,45,0,0
7025,2,45,0,0
7026,5,45,0,0
7027,5,45,0,0
7028,3,45,0,0
7029,2,45,0,0
7030,3,45,0,0
7031,1,45,0,0
7032,0,45,0,0
7033,0,45,0,0
7034,5,45,0,0
7035,0,45,0,0
7036,0,45,0,0
7037,0,45,0,0
7038,2,45,0,0
7039,0,45,0,0
7040,0,45,0,0
7041,0,45,0,0
7042,2,45,0,0
7043,5,45,0,0
7044,0,45,0,0
7045,0,45,0,0
7046,5,45,0,0
7047,4,45,0,0
7048,3,45,0,0
7049,0,45,0,0
7050,0,45,0,0
7051,0,45,0,0
7052,0,45,0,0
7053,0,45,0,0
7054,0,45,0,0
7055,3,45,0,0
7056,0,45,0,0
7057,2,45,0,0
7058,2,45,0,0
7059,0,45,0,0
7060,5,45,0,0
7061,0,45,0,0
7062,2,45,0,0
7063,0,45,0,0
7064,0,45,0,0
7065,0,45,0,0
7066,0,45,0,0
7067,0,45,0,0
7068,0,45,0,0
7069,5,45,0,0
7070,5,45,0,0
7071,0,45,0,0
7072,0,45,0,0
7073,0,45,0,0
7074,5,45,0,0
7075,3,45,0,0
7076,5,45,0,0
7077,3,45,0,0
7078,2,45,0,0
7079,0,45,0,0
7080,3,45,0,0
7081,0,45,0,0
7082,0,45,0,0
7083,5,45,0,0
7084,0,45,0,0
7085,2,45,0,0
7086,0,45,0,0
7087,0,45,0,0
7088,5,45,0,0
7089,3,45,0,0
7090,0,45,0,0
7091,2,45,0,0
7092,0,45,0,0
7093,0,45,0,0
7094,0,45,0,0
7095,0,45,0,0
7096,5,45,0,0
7097,2,45,0,0
7098,0,45,0,0
7099,4,45,0,0
7100,0,45,0,0
7101,5,45,0,0
7102,0,45,0,0
7103,0,45,0,0
7104,3,45,0,0
7105,0,45,0,0
7106,0,45,0,0
7107,0,45,0,0
7108,2,45,0,0
7109,3,45,0,0
7110,0,45,0,0
7111,0,45,0,0
7112,4,45,0,0
7113,0,45,0,0
7114,0,45,0,0
7115,5,45,0,0
7116,2,45,0,0
7117,0,45,0,0
7118,0,45,0,0
7119,0,45,0,0
7120,3,45,0,0
7121,0,45,0,0
7122,0,45,0,0
7123,2,45,0,0
7124,0,45,0,0
7125,0,45,0,0
7126,0,45,0,0
7127,2,45,0,0
7128,0,45,0,0
7129,5,45,0,0
7130,0,45,0,0
7131,0,45,0,0
7132,0,45,0,0
7133,3,45,0,0
7134,0,45,0,0
7135,5,45,0,0
7136,3,45,0,0
7137,0,45,0,0
7138,0,45,0,0
7139,5,45,0,0
7140,0,45,0,0
7141,5,45,0,0
7142,2,45,0,0
7143,5,45,0,0
7144,2,45,0,0
7145,0,45,0,0
7146,2,45,0,0
7147,5,45,0,0
7148,3,45,0,0
7149,5,45,0,0
7150,5,45,0,0
7151,0,45,0,0
7152,0,45,0,0
7153,1,45,0,0
7154,0,45,0,0
7155,5,45,0,0
7156,3,45,0,0
7157,0,45,0,0
7158,4,45,0,0
7159,0,45,0,0
7160,0,45,0,0
7161,0,45,0,0
7162,2,45,0,0
7163,3,45,0,0
7164,0,45,0,0
7165,0,45,0,0
7166,0,45,0,0
7167,0,45,0,0
7168,0,44,0,0
7169,5,44,0,0
7170,0,44,0,0
7171,0,44,0,0
7172,0,44,0,0
7173,0,44,0,0
7174,0,44,0,0
7175,5,44,0,0
7176,0,44,0,0
7177,0,44,0,0
7178,0,44,0,0
7179,0,44,0,0
7180,4,44,0,0
7181,0,44,0,0
7182,0,44,0,0
7183,0,44,0,0
7184,5,44,0,0
7185,5,44,0,0
7186,0,44,0,0
7187,0,44,0,0
7188,2,44,0,0
7189,3,44,0,0
7190,0,44,0,0
7191,2,44,0,0
7192,0,44,0,0
7193,0,44,0,0
7194,3,44,0,0
7195,0,44,0,0
7196,2,44,0,0
7197,0,44,0,0
7198,3,44,0,0
7199,5,44,0,0
7200,0,44,0,0
7201,0,44,0,0
7202,5,44,0,0
7203,1,44,0,0
7204,0,44,0,0
7205,0,44,0,0
7206,3,44,0,0
7207,2,44,0,0
7208,0,44,0,0
7209,0,44,0,0
7210,1,44,0,0
7211,5,44,0,0
7212,3,44,0,0
7213,5,44,0,0
7214,0,44,0,0
7215,0,44,0,0
7216,0,44,0,0
7217,2,44,0,0
7218,4,44,0,0
7219,0,44,0,0
7220,5,44,0,0
7221,0,44,0,0
7222,3,44,0,0
7223,0,44,0,0
7224,5,44,0,0
7225,5,44,0,0
7226,0,44,0,0
7227,0,44,0,0
7228,0,44,0,0
7229,2,44,0,0
7230,1,44,0,0
7231,5,44,0,0
7232,0,44,0,0
7233,2,44,0,0
7234,1,44,0,0
7235,0,44,0,0
7236,0,44,0,0
7237,2,44,0,0
7238,0,44,0,0
7239,2,44,0,0
7240,0,44,0,0
7241,0,44,0,0
7242,0,44,0,0
7243,0,44,0,0
7244,0,44,0,0
7245,0,44,0,0
7246,5,44,0,0
7247,0,44,0,0
7248,4,44,0,0
7249,2,44,0,0
7250,0,44,0,0
7251,2,44,0,1
7252,5,44,0,0
7253,5,44,0,0
7254,0,44,0,0
7255,0,44,0,0
7256,5,44,0,0
7257,0,44,0,0
7258,0,44,0,0
7259,0,44,0,0
7260,0,44,0,0
7261,2,44,0,0
7262,5,44,0,0
7263,5,44,0,0
7264,5,44,0,0
7265,0,44,0,0
7266,1,44,0,0
7267,0,44,0,0
7268,0,44,0,0
7269,0,44,0,0
7270,0,44,0,0
7271,0,44,0,0
7272,3,44,0,0
7273,0,44,0,0
7274,2,44,0,0
7275,0,44,0,0
7276,1,44,0,0
7277,0,44,0,0
7278,0,44,0,0
7279,5,44,0,0
7280,0,44,0,0
7281,0,44,0,0
7282,0,44,0,0
7283,2,44,0,0
7284,5,44,0,0
7285,4,44,0,0
7286,0,44,0,0
7287,5,44,0,0
7288,2,44,0,0
7289,1,44,0,0
7290,0,44,0,0
7291,0,44,0,0
7292,0,44,0,0
7293,1,44,0,0
7294,5,44,0,0
7295,0,44,0,0
7296,0,44,0,0
7297,0,44,0,0
7298,0,44,0,0
7299,0,44,0,0
7300,5,44,0,0
7301,5,44,0,0
7302,5,44,0,0
7303,5,44,0,0
7304,5,44,0,0
7305,0,44,0,0
7306,0,44,0,0
7307,5,44,0,0
7308,0,44,0,0
7309,2,44,0,0
7310,2,44,0,0
7311,2,44,0,0
7312,2,44,0,0
7313,1,44,0,0
7314,2,44,0,0
7315,0,44,0,0
7316,1,44,0,0
7317,0,44,0,0
7318,0,44,0,0
7319,2,44,0,0
7320,0,44,0,0
7321,5,44,0,0
7322,0,44,0,0
7323,0,44,0,0
7324,3,44,0,0
7325,0,44,0,0
7326,2,44,0,0
7327,0,44,0,0
7328,3,44,0,0
7329,0,44,0,0
7330,0,44,0,0
7331,2,44,0,0
7332,0,44,0,0
7333,0,44,0,0
7334,5,44,0,0
7335,0,44,0,0
7336,0,44,0,0
7337,0,44,0,0
7338,0,43,0,0
7339,0,43,0,0
7340,0,43,0,0
7341,0,43,0,0
7342,0,43,0,0
7343,0,43,0,0
7344,1,43,0,0
7345,0,43,0,0
7346,2,43,0,0
7347,0,43,0,0
7348,3,43,0,0
7349,2,43,0,0
7350,5,43,0,0
7351,0,43,0,0
7352,0,43,0,0
7353,1,43,0,0
7354,5,43,0,0
7355,5,43,0,0
7356,0,43,0,0
7357,0,43,0,0
7358,2,43,0,0
7359,0,43,0,0
7360,0,43,0,0
7361,0,43,0,0
7362,2,43,0,0
7363,0,43,0,0
7364,0,43,0,0
7365,0,43,0,0
7366,0,43,0,0
7367,0,43,0,0
7368,1,43,0,0
7369,0,43,0,0
7370,0,43,0,0
7371,5,43,0,0
7372,0,43,0,0
7373,0,43,0,0
7374,0,43,0,0
7375,5,43,0,0
7376,4,43,0,0
7377,0,43,0,0
7378,0,43,0,0
7379,5,43,0,0
7380,0,43,0,0
7381,5,43,0,0
7382,0,43,0,0
7383,0,43,0,0
7384,0,43,0,0
7385,0,43,0,0
7386,1,43,0,0
7387,0,43,0,0
7388,0,43,0,0
7389,0,43,0,0
7390,5,43,0,0
7391,0,43,0,0
7392,0,43,0,0
7393,0,43,0,0
7394,0,43,0,0
7395,2,43,0,0
7396,5,43,0,0
7397,3,43,0,0
7398,0,43,0,0
7399,0,43,0,0
7400,0,43,0,0
7401,4,43,0,0
7402,2,43,0,0
7403,2,43,0,0
7404,0,43,0,0
7405,0,43,0,0
7406,0,43,0,0
7407,0,43,0,0
7408,2,43,0,0
7409,2,43,0,0
7410,0,43,0,0
7411,0,43,0,0
7412,0,43,0,0
7413,0,43,0,0
7414,1,43,0,0
7415,0,43,0,0
7416,5,43,0,0
7417,1,43,0,0
7418,0,43,0,0
7419,0,43,0,0
7420,4,43,0,0
7421,0,43,0,0
7422,0,43,0,0
7423,0,43,0,0
7424,5,43,0,0
7425,5,43,0,0
7426,0,43,0,0
7427,0,43,0,0
7428,0,43,0,0
7429,0,43,0,0
7430,0,43,0,0
7431,0,43,0,0
7432,5,43,0,0
7433,0,43,0,0
7434,1,43,0,0
7435,0,43,0,0
7436,5,43,0,0
7437,0,43,0,0
7438,0,43,0,0
7439,0,43,0,0
7440,3,43,0,0
7441,0,43,0,0
7442,4,43,0,0
7443,0,43,0,0
7444,1,43,0,0
7445,2,43,0,0
7446,0,43,0,0
7447,0,43,0,0
7448,4,43,0,0
7449,2,43,0,0
7450,0,43,0,0
7451,4,43,0,0
7452,2,43,0,0
7453,0,43,0,0
7454,5,43,0,0
7455,0,43,0,0
7456,5,43,0,0
7457,2,43,0,0
7458,0,43,0,0
7459,0,43,0,0
7460,1,43,0,0
7461,4,43,0,0
7462,5,43,0,0
7463,0,43,0,0
7464,1,43,0,0
7465,0,43,0,0
7466,0,43,0,0
7467,5,43,0,0
7468,0,43,0,0
7469,3,43,0,0
7470,5,43,0,0
7471,0,43,0,0
7472,0,43,0,0
7473,5,43,0,0
7474,0,43,0,0
7475,0,43,0,0
7476,0,43,0,0
7477,0,43,0,0
7478,0,43,0,0
7479,5,43,0,0
7480,0,43,0,0
7481,0,43,0,0
7482,0,43,0,0
7483,0,43,0,0
7484,0,43,0,0
7485,0,43,0,0
7486,0,43,0,0
7487,0,43,0,0
7488,0,43,0,0
7489,5,43,0,0
7490,0,43,0,0
7491,0,43,0,0
7492,2,43,0,0
7493,2,43,0,0
7494,5,43,0,0
7495,0,43,0,0
7496,0,43,0,0
7497,0,43,0,0
7498,0,43,0,0
7499,0,43,0,0
7500,2,43,0,0
7501,0,42,0,0
7502,5,42,0,0
7503,0,42,0,0
7504,5,42,0,0
7505,0,42,0,0
7506,0,42,0,0
7507,5,42,0,0
7508,0,42,0,0
7509,0,42,0,0
7510,0,42,0,0
7511,5,42,0,0
7512,0,42,0,0
7513,0,42,0,0
7514,4,42,0,0
7515,5,42,0,0
7516,1,42,0,0
7517,5,42,0,0
7518,5,42,0,0
7519,3,42,0,0
7520,2,42,0,0
7521,2,42,0,0
7522,0,42,0,0
7523,0,42,0,0
7524,0,42,0,0
7525,0,42,0,0
7526,0,42,0,0
7527,0,42,0,0
7528,0,42,0,0
7529,2,42,0,0
7530,0,42,0,0
7531,0,42,0,0
7532,3,42,0,0
7533,0,42,0,0
7534,5,42,0,0
7535,4,42,0,0
7536,0,42,0,0
7537,0,42,0,0
7538,0,42,0,0
7539,5,42,0,0
7540,1,42,0,0
7541,0,42,0,0
7542,2,42,0,0
7543,0,42,0,0
7544,0,42,0,0
7545,0,42,0,0
7546,3,42,0,0
7547,5,42,0,0
7548,0,42,0,0
7549,0,42,0,0
7550,5,42,0,0
7551,0,42,0,0
7552,0,42,0,0
7553,3,42,0,0
7554,0,42,0,0
7555,0,42,0,0
7556,2,42,0,0
7557,3,42,0,0
7558,0,42,0,0
7559,0,42,0,0
7560,0,42,0,0
7561,0,42,0,0
7562,2,42,0,0
7563,1,42,0,0
7564,0,42,0,0
7565,0,42,0,0
7566,3,42,0,0
7567,0,42,0,0
7568,0,42,0,0
7569,0,42,0,0
7570,0,42,0,0
7571,0,42,0,0
7572,0,42,0,0
7573,5,42,0,0
7574,0,42,0,0
7575,0,42,0,0
7576,0,42,0,0
7577,0,42,0,0
7578,0,42,0,0
7579,0,42,0,0
7580,0,42,0,0
7581,5,42,0,0
7582,0,42,0,0
7583,3,42,0,0
7584,5,42,0,0
7585,0,42,0,0
7586,5,42,0,0
7587,5,42,0,0
7588,3,42,0,0
7589,2,42,0,0
7590,1,42,0,0
7591,0,42,0,0
7592,0,42,0,0
7593,4,42,0,0
7594,2,42,0,0
7595,0,42,0,0
7596,0,42,0,0
7597,5,42,0,0
7598,0,42,0,0
7599,0,42,0,0
7600,0,42,0,0
7601,5,42,0,0
7602,5,42,0,0
7603,0,42,0,0
7604,1,42,0,0
7605,1,42,0,0
7606,0,42,0,0
7607,0,42,0,0
7608,2,42,0,0
7609,0,42,0,0
7610,0,42,0,0
7611,0,42,0,0
7612,3,42,0,0
7613,0,42,0,0
7614,0,42,0,0
7615,5,42,0,0
7616,0,42,0,0
7617,0,42,0,0
7618,0,42,0,0
7619,0,42,0,0
7620,2,42,0,0
7621,0,42,0,0
7622,0,42,0,0
7623,0,42,0,0
7624,5,42,0,0
7625,0,42,0,0
7626,0,42,0,0
7627,0,42,0,0
7628,5,42,0,0
7629,2,42,0,0
7630,2,42,0,0
7631,5,42,0,0
7632,0,42,0,0
7633,5,42,0,0
7634,0,42,0,0
7635,2,42,0,0
7636,0,42,0,0
7637,2,42,0,0
7638,5,42,0,0
7639,0,42,0,0
7640,0,42,0,0
7641,0,42,0,0
7642,0,42,0,0
7643,0,42,0,0
7644,0,42,0,0
7645,5,42,0,0
7646,0,42,0,0
7647,5,42,0,0
7648,0,42,0,0
7649,0,42,0,0
7650,0,42,0,0
7651,2,42,0,0
7652,5,42,0,0
7653,0,42,0,0
7654,5,42,0,1
7655,0,42,0,0
7656,0,42,0,0
7657,0,42,0,0
7658,0,42,0,0
7659,5,42,0,0
7660,2,42,0,0
7661,0,42,0,0
7662,0,42,0,0
7663,3,42,0,0
7664,0,42,0,0
7665,2,42,0,0
7666,4,42,0,0
7667,0,42,0,0
7668,0,42,0,0
7669,0,42,0,0
7670,0,42,0,0
7671,0,42,0,0
7672,0,42,0,0
7673,0,41,0,0
7674,0,41,0,0
7675,0,41,0,0
7676,0,41,0,0
7677,5,41,0,0
7678,0,41,0,0
7679,0,41,0,0
7680,5,41,0,0
7681,0,41,0,0
7682,0,41,0,0
7683,0,41,0,0
7684,5,41,0,0
7685,0,41,0,0
7686,5,41,0,0
7687,2,41,0,0
7688,5,41,0,0
7689,0,41,0,0
7690,0,41,0,0
7691,4,41,0,0
7692,0,41,0,0
7693,0,41,0,0
7694,1,41,0,0
7695,5,41,0,0
7696,0,41,0,0
7697,3,41,0,0
7698,0,41,0,0
7699,0,41,0,0
7700,0,41,0,0
7701,0,41,0,0
7702,0,41,0,0
7703,2,41,0,0
